 ,snm_1,snm_2,snm_3,snm_4,snm_5,snm_6,snm_7,snm_8,snm_9,snm_10,snm_11,snm_12,snm_13,snm_14,snm_15,snm_16,snm_17,snm_18
RF03087#URS0000D6C17C_12908/1-599#subopt0,   14.221,  -4.7883,  2.96809, 0.102112, -2.03083, -2.94002, 0.378907,-0.913088, 0.899267, -1.80439, 0.849344,  1.51502, 0.255362,-0.322795,  0.42269, 0.881695, 0.973831, 0.260096
RF03087#URS0000D6C17C_12908/1-599#subopt1,   14.1909,  -4.69956,   2.94802,-0.0181071,  -1.99737,  -2.91923,  0.110228, -0.634843,  0.861104,  -1.76795,  0.518291,   1.50125,  0.247097, -0.507471,  0.284982,  0.965127,  0.960407,  0.193894
RF03087#URS0000D6C17C_12908/1-599#subopt2,  14.2465, -4.58044,  2.88815,-0.557785, -2.10926, -3.15702, 0.456429,-0.936882, 0.511181, -1.56851,  1.01073,  1.58914, 0.479022,0.0347441,  0.42806, 0.964742, 0.851177,  0.42409
RF03087#URS0000D6C17C_12908/1-599#subopt3,   14.225, -4.66498,   2.9213,-0.499441, -1.84062, -3.20714, 0.417205, -1.21883, 0.474918, -1.57908, 0.956886,  1.92825, 0.406357,-0.484218, 0.544768,  0.98096, 0.953863, 0.534507
RF03087#URS0000D6C17C_12908/1-599#subopt4,  14.2301, -4.67628,  2.96001,-0.493545, -2.09046, -3.09247, 0.231151, -1.20594, 0.505739, -1.77912, 0.964024,  1.77555,   0.4172,-0.456859, 0.595584, 0.831056, 0.887017, 0.558998
RF03087#URS0000D65F47_12908/1-599#subopt0,  13.9567, -4.48098,  3.51944, -1.10163, -1.79265, -3.53932,0.0421914, -1.48416, 0.588453,-0.898125, 0.989293,  2.61585,  1.05037,-0.121445,-0.161161, 0.748249, 0.733997,-0.104741
RF03087#URS0000D65F47_12908/1-599#subopt1,   13.9922,  -4.50749,   3.46814,  -1.04763,  -1.93597,  -3.31141,  0.176313,  -1.52256,  0.588573, -0.805921,   1.02651,   2.67682,  0.933398, -0.122361, -0.151965,  0.727879,  0.694534,-0.0542705
RF03087#URS0000D65F47_12908/1-599#subopt2,   14.0433,  -4.81785,   3.48369,   -1.2668,  -1.86097,  -3.25971,-0.0146866,  -1.58884,   0.49551, -0.959281,   1.18264,   2.65001,   1.13655,  0.124559,-0.0847063,  0.490483,  0.651526,0.00933277
RF03087#URS0000D65F47_12908/1-599#subopt3,   14.0684,  -4.83777,   3.43405,  -1.22066,  -1.99064,  -3.05851,  0.101103,  -1.61625,  0.502773, -0.877454,   1.20626,   2.70253,   1.02184,  0.119209,-0.0805473,  0.470698,  0.613296, 0.0540877
RF03087#URS0000D65F47_12908/1-599#subopt4,   13.8543,  -4.56628,   3.52633,  -1.23261,  -1.70839,   -3.3299, 0.0664529,  -1.43905,  0.603929, -0.974997,     1.111,   2.39764,  0.903288,-0.0510952,-0.0643792,  0.902893,  0.729483, 0.0193923
RF03087#URS0000D6A4DA_12908/1-608#subopt0,  14.2066, -4.67186,  1.68603, -2.28226, -4.08267,0.0446509,-0.344601,  1.72576, 0.847837,  1.49604, 0.171825, -2.35211, -1.04061, -1.31411,  -1.9132, -1.27929,0.0158637,  2.07947
RF03087#URS0000D6A4DA_12908/1-608#subopt1,   14.1977,  -4.68455,   1.75217,  -2.38675,  -3.79837,-0.0433155, -0.401972,   1.90129,  0.543428,   1.32053,  0.240877,  -2.59553, -0.951275,  -1.32303,  -1.68962,  -1.22011,  0.139925,   1.99466
RF03087#URS0000D6A4DA_12908/1-608#subopt2,  14.0349, -4.48039,  1.96889, -2.26511, -4.03982,-0.033466,-0.447339,  1.61416,  0.85728,  1.59193, 0.496601, -2.23801, -1.13754, -1.23491, -1.78229, -1.07768, 0.106498,   1.9746
RF03087#URS0000D6A4DA_12908/1-608#subopt3,  14.1995, -4.66547,  1.69456, -2.29857, -4.08116,0.0484419,-0.389358,  1.78251, 0.809824,  1.47551, 0.190906, -2.37181, -1.03523, -1.30628, -1.91324, -1.26823, 0.044473,  2.08774
RF03087#URS0000D6A4DA_12908/1-608#subopt4,   14.0259,  -4.46078,   1.97999,  -2.38267,  -3.68945,-0.0216354, -0.556044,    1.8114,  0.541367,   1.42296,  0.543566,   -2.5135,  -1.09014,  -1.26072,  -1.52858,  -1.01347,  0.232064,   1.79661
RF01734#ALXI01000102.1/18602-18543#subopt0,   3.59494, 0.0610007, -0.298386,   1.50756,  0.628861,  0.726019, -0.303076, -0.118691,  0.758461,  0.546607, -0.287696,  0.199749,0.00198744, -0.022522,  -0.88604, -0.681069,  0.317958,  0.115748
RF01734#ALXI01000102.1/18602-18543#subopt1,  3.07968, 0.689991, 0.531184,  1.85543, 0.331154, 0.668048, 0.604934,-0.200719, 0.883762, 0.523187, 0.361805, 0.998696, 0.130913,  0.30131,-0.387355,-0.535485, 0.052094, 0.185953
RF01734#ALXI01000102.1/18602-18543#subopt2,  3.09404, 0.510593, 0.684939,  1.43777, 0.304039,  1.14708, 0.285862, 0.245739, 0.732907, 0.290338, 0.407579,  1.01992, 0.176189, 0.538265,-0.333671,-0.191632,  0.44523,-0.439041
RF01734#ALXI01000102.1/18602-18543#subopt3,    3.11012, -0.0674659,  -0.700639,   0.840065,   0.438048,   0.644047,   0.504627,   0.220658,   0.666611,-0.00402952,  -0.406411,   0.295107,  -0.265442, -0.0738005,  -0.696476,  -0.340454,   0.231572,  -0.336164
RF01734#ALXI01000102.1/18602-18543#subopt4,   3.07783,-0.0353234, -0.447946,  0.822668,  0.582461,  0.829241, -0.291055, -0.147602,  0.474223,   0.32791, -0.201958,  0.401069, -0.208692, 0.0611366,  -1.11732, -0.356774,  0.242082,-0.0166377
RF01734#KB944507.1/1472202-1472268#subopt0,  4.51903, 0.956522, -1.71091,-0.790548,-0.150808, 0.387458, -0.17269,-0.797562,-0.809193,-0.754698, 0.460516,0.0777087, 0.731089, -0.67515,-0.596534,  -0.2785,-0.240096, 0.417397
RF01734#KB944507.1/1472202-1472268#subopt1,   4.43845,   1.07532,  -1.57078, -0.750831, -0.224941,   0.63575,-0.0841215,  -1.19992, -0.745819, -0.376054,   1.23972,  0.243348,   0.32665, -0.566842, -0.117209, -0.451592, -0.128332,  0.329243
RF01734#KB944507.1/1472202-1472268#subopt2,  4.39476,  1.18055, -1.63132,-0.476781,-0.427147, 0.646972,0.0466029, -1.59608,-0.673246, 0.283712, 0.551715, 0.384945, 0.520788,-0.560455,   0.2946, -1.10041, 0.468849, 0.449018
RF01734#KB944507.1/1472202-1472268#subopt3,   4.50809,  0.974816,   -1.7022, -0.695999,-0.0210739,  0.468332, -0.101124, -0.865318, -0.759264, -0.757725,  0.478172,  0.260985,  0.651247, -0.626732, -0.452265, -0.311903,   -0.1057,  0.223117
RF01734#KB944507.1/1472202-1472268#subopt4,  4.75612, -1.14752,  -2.4996, 0.070672,-0.040854,0.0927453, 0.498381, 0.245444, 0.914156, 0.259262,-0.243006, 0.163065,-0.512213, 0.927723,0.0567273, -1.17967, 0.777946, 0.389404
RF01734#MGOG01000202.1/8032-8093#subopt0,   4.87576,  0.400027,  -1.07613,-0.0417306,-0.0218523,  0.222598,  -0.34124,  0.884156, -0.589972,  0.553299,   1.21569,-0.0890212,  0.151381,  0.181884,  0.723079,-0.0169828,  0.967849, -0.452507
RF01734#MGOG01000202.1/8032-8093#subopt1,   4.97132,  0.634864,  -1.38518,  0.262541, -0.665851,   1.11203, -0.376891,   1.09854,  -1.01465,  0.818433,  0.621274,  0.345435,  0.462378,-0.0347787,   0.27474,  0.433058,  0.711902, -0.214571
RF01734#MGOG01000202.1/8032-8093#subopt2,  4.10311,  1.32667, -1.33047, -1.05011,-0.662257, 0.923517,-0.961103, 0.356514, -1.10411,  1.24057,  1.18162,  0.72754, 0.187829, 0.467884, 0.175648, 0.100614,  0.28395,-0.118071
RF01734#MGOG01000202.1/8032-8093#subopt3,   4.9773, 0.663267, -1.39731, 0.283039,-0.616817,  1.13135,-0.463809,  1.17404, -1.06168, 0.766649, 0.528838, 0.306242, 0.552632,-0.114639, 0.277639, 0.557611, 0.712123,-0.220753
RF01734#MGOG01000202.1/8032-8093#subopt4,  4.21624,  1.02511, -1.49676,-0.957908,-0.121525,-0.030783,-0.546262, -0.31601,-0.964746, 0.321276,   0.9779, 0.239802, 0.544272,0.0791531, 0.580453,-0.184246, 0.210255, -0.63607
RF01734#FUZT01000010.1/96793-96866#subopt0,    3.8983,  0.513255,  0.539492,  -1.18666,  0.493481,   1.20898,  0.382832,  -1.07667, 0.0469099,-0.0130897, -0.325792, -0.223599, 0.0135229,-0.0102874, -0.881437, -0.218997,-0.0827806,  0.321583
RF01734#FUZT01000010.1/96793-96866#subopt1,   4.5512, 0.172469, 0.780332,0.0179059,  0.50791,  1.09027, 0.423112,-0.533614, 0.186146,-0.206847, -0.15901,-0.626873,-0.396381,0.0350874,-0.380396,-0.161173, 0.316762, 0.202464
RF01734#FUZT01000010.1/96793-96866#subopt2,  5.02174, 0.965275, -1.51989,  0.98874,-0.446594,0.0629473, 0.540952, 0.168953,-0.224685, -0.59726,-0.304779,-0.239405,-0.257381,-0.439909, 0.694728,-0.412754, 0.183431,-0.400159
RF01734#FUZT01000010.1/96793-96866#subopt3,  4.09827,  1.48845, -1.97797,-0.463453,-0.517047, 0.237424, 0.855647,-0.636415,-0.585073, 0.529849, 0.448607, 0.263538,-0.289956,-0.265865,   0.7229,-0.290965, 0.355236,-0.310477
RF01734#FUZT01000010.1/96793-96866#subopt4,  4.76299,  1.18987, -0.15445,  0.78625,-0.111419, 0.762595, 0.865145,-0.441745,0.0454903,-0.695248, 0.652926,-0.619682,-0.531409,-0.337082,  1.13433,0.0629177, 0.631548,-0.175084
RF01734#MKWG01000037.1/377216-377147#subopt0,  3.85826,  2.22433,  1.03034,  -1.4341, -0.50072, 0.501388,-0.262091, 0.787875,-0.118813, -0.50688,-0.293604,-0.290303,  1.22977, 0.185066,-0.213078,-0.140848, 0.627457,-0.219535
RF01734#MKWG01000037.1/377216-377147#subopt1,   3.79228,   1.65512,  0.573929,    1.2202,  0.239586, -0.219006, -0.285953,  0.727876, -0.299601, -0.468066,  0.459862,  0.246658,     1.153,-0.0855055, -0.172766,  0.267997,  0.515727, -0.189144
RF01734#MKWG01000037.1/377216-377147#subopt2,   3.82447,   2.29995,  0.963651,  -1.27555, -0.998364,   1.62372,  0.194057,   0.54992,  0.299649,  0.171721,  0.580817,-0.0773907,   0.38023,  0.525937,-0.0066857,  0.188501,   1.10643, -0.194684
RF01734#MKWG01000037.1/377216-377147#subopt3,   3.91264,   2.28164,   1.10902,  -1.37597, -0.603765,   1.09973,  0.104375,  0.395669,  0.211362,-0.0453897,  0.634798, -0.527404,  0.738679,  0.527411,  0.102564, 0.0207954,   1.13551,  -0.32755
RF01734#MKWG01000037.1/377216-377147#subopt4,   4.61126,   1.96638,   1.53009,  0.034293, -0.557964,  0.598015, 0.0170608,  0.919583,  0.101367,  0.115983,  0.599769, -0.513006,  0.169838,  0.608415,  0.473375,-0.0923981,   1.00813, -0.398428
RF03057#JTDN01000001.1/2084804-2084864#subopt0,    4.45181,    1.72045,   0.733943,    2.63714,  0.0580201,  -0.751306,   0.495102,   0.281953,   0.401236,  -0.154237,   0.287925,    1.30042,   0.728872,  -0.157186,  -0.455626,  -0.364084,  -0.494019,-0.00448355
RF03057#JTDN01000001.1/2084804-2084864#subopt1,  4.34263,  1.74682, 0.543164,  2.72179, -0.36209,-0.138961, 0.619658, 0.545089, 0.399924,0.0494189, 0.213803,  1.65828, 0.406296,-0.210777,-0.584163,-0.163656,-0.467884, 0.108553
RF03057#JTDN01000001.1/2084804-2084864#subopt2,   3.92559,   1.74291,  0.721899,   2.00251, -0.064497,  -1.28608,  0.270932,  0.372699,  0.151344, -0.188936, -0.102036,  0.963359,  0.481507, -0.261247,  -0.50967, -0.624333, -0.042515,-0.0908988
RF03057#JTDN01000001.1/2084804-2084864#subopt3,  3.88949,  1.72275, 0.519477,  2.14248,-0.580718,-0.485526, 0.524679, 0.558402,0.0996694,0.0878404,-0.080338,  1.38081, 0.142953,-0.283602,-0.602714, -0.42804,-0.025082,0.0624212
RF03057#JTDN01000001.1/2084804-2084864#subopt4,   3.95196,   1.79811,  0.770702,    2.1016,0.00287764,  -1.33174,-0.0343757,  0.295626,-0.0542677, -0.212465, -0.454527,  0.967245,  0.188963,  0.169023, -0.362954, -0.567595,  0.207719,-0.0378203
RF03057#LMKV01000001.1/47195-47140#subopt0,   4.30621,   1.41085, -0.345797,  0.514848, -0.444216,  -1.00836, -0.302862,   1.34049,-0.0281415,  0.193927, -0.377841,   1.36901,  0.176373, -0.337701,  0.257867, -0.149249,-0.0949532, -0.428641
RF03057#LMKV01000001.1/47195-47140#subopt1,    4.40834,    1.41409,  -0.336174,   0.709747,  -0.166791,   -1.31259, -0.0582625,   0.847676,   -0.34968,-0.00525611,  -0.291707,   0.938152,   0.470515,   -0.08711,   0.350794,  -0.393631,   -0.15905,  -0.517889
RF03057#LMKV01000001.1/47195-47140#subopt2,   3.55088,   1.80201, -0.685945,  -1.08328, -0.664775, -0.898483, -0.319789,   1.23193, -0.399311,  0.125275,   0.83244,  0.252448,-0.0546129, 0.0911152,0.00760993,  0.289285,  0.286154, -0.412694
RF03057#LMKV01000001.1/47195-47140#subopt3,     3.653,   1.80524, -0.676324, -0.888381, -0.387352,  -1.20271,-0.0751911,  0.739115, -0.720852,-0.0739085,  0.918576, -0.178402,  0.239526,  0.341706,  0.100537, 0.0449023,  0.222058, -0.501941
RF03057#LMKV01000001.1/47195-47140#subopt4,  3.51686,    1.902,-0.874951,-0.899461, -0.78996,-0.681047,-0.357776, 0.837891, -0.01906, 0.708857,  0.16895, 0.333173, 0.142222, 0.325265,  0.34706,-0.125555, 0.463407, -0.79621
RF03057#URS0000D67145_438753/1-56#subopt0,   3.99954,   1.95386,  0.444738,   2.14814, -0.782649, -0.597856,  0.626247,  0.641616,   0.60698,  0.678054, -0.211158,   1.00349,  0.330015,  0.186269, -0.854187, -0.379835,-0.0962461,  0.286487
RF03057#URS0000D67145_438753/1-56#subopt1,   3.90665,   2.09557,  0.359354,   2.16086, -0.470223, -0.981961,  0.352824,   0.97894,  0.469866,  0.388662,   -0.8985,  0.829214,  0.542012,  0.216096, -0.930066, -0.296594,-0.0909182,  0.225827
RF03057#URS0000D67145_438753/1-56#subopt2,   3.42214,   2.28798,  0.263828,   1.09427, -0.940733, -0.463989,  0.517603,  0.466275,  0.466182,  0.739554,     0.842,-0.0722377, 0.0211711,  0.459704,  -1.06867, 0.0507983,  0.219316,  0.337738
RF03057#URS0000D67145_438753/1-56#subopt3,   3.39984,   2.38529,  0.131108,   1.15761, -0.645632, -0.845485,  0.277812,  0.877894,  0.271159,  0.363304,-0.0744853, -0.204806,   0.35786,  0.480633,  -1.27497,  0.208609,  0.211615,  0.351858
RF03057#URS0000D67145_438753/1-56#subopt4,   3.33175,   2.33953, 0.0889362,   1.23726, -0.993284, -0.185508,  0.472809,  0.157817,  0.635781,    1.1398,  0.293467, 0.0166021,  0.191253,  0.698422, -0.703047, -0.257421,  0.426895,-0.0125881
RF03057#AP009384.1/1486639-1486584#subopt0,   3.99954,   1.95386,  0.444738,   2.14814, -0.782649, -0.597856,  0.626247,  0.641616,   0.60698,  0.678054, -0.211158,   1.00349,  0.330015,  0.186269, -0.854187, -0.379835,-0.0962461,  0.286487
RF03057#AP009384.1/1486639-1486584#subopt1,   3.90665,   2.09557,  0.359354,   2.16086, -0.470223, -0.981961,  0.352824,   0.97894,  0.469866,  0.388662,   -0.8985,  0.829214,  0.542012,  0.216096, -0.930066, -0.296594,-0.0909182,  0.225827
RF03057#AP009384.1/1486639-1486584#subopt2,   3.42214,   2.28798,  0.263828,   1.09427, -0.940733, -0.463989,  0.517603,  0.466275,  0.466182,  0.739554,     0.842,-0.0722377, 0.0211711,  0.459704,  -1.06867, 0.0507983,  0.219316,  0.337738
RF03057#AP009384.1/1486639-1486584#subopt3,   3.39984,   2.38529,  0.131108,   1.15761, -0.645632, -0.845485,  0.277812,  0.877894,  0.271159,  0.363304,-0.0744853, -0.204806,   0.35786,  0.480633,  -1.27497,  0.208609,  0.211615,  0.351858
RF03057#AP009384.1/1486639-1486584#subopt4,   3.33175,   2.33953, 0.0889362,   1.23726, -0.993284, -0.185508,  0.472809,  0.157817,  0.635781,    1.1398,  0.293467, 0.0166021,  0.191253,  0.698422, -0.703047, -0.257421,  0.426895,-0.0125881
RF03057#FLRC01000030.1/11604-11549#subopt0,  3.30839,  1.97387, 0.224387,  1.27896, -0.14927,-0.848799, 0.328181, 0.435142, 0.257918, 0.109256,-0.334471,  1.28755, 0.420274, -0.81755,-0.750995,-0.295752, 0.272259, 0.326206
RF03057#FLRC01000030.1/11604-11549#subopt1,    3.2698,   1.97253,  0.184826,   1.30377, -0.389846, -0.774485,  0.182932,  0.623847,  0.260829, -0.122671, -0.272395,   1.20841,   0.42175, -0.558433, -0.697077, -0.625312,0.00225113, 0.0767287
RF03057#FLRC01000030.1/11604-11549#subopt2,   2.47544,   2.36898, -0.152369, -0.307425, -0.342025, -0.676073,  0.297913,  0.321703,-0.0594022, 0.0884839,  0.855682,  0.077177,  0.220459, -0.393534,  -1.01399,  0.235547,  0.676174,  0.443499
RF03057#FLRC01000030.1/11604-11549#subopt3,  2.46809,  2.34681, -0.15133,-0.294029,-0.629734,-0.675439, 0.162671, 0.510314,-0.112326,-0.186229, 0.937591,0.0850824, 0.198428,-0.136362, -0.94142,-0.178448, 0.377571,0.0927902
RF03057#FLRC01000030.1/11604-11549#subopt4,  2.48559,  2.49063,-0.219706,-0.191937,-0.243518,-0.595535,  0.38187, 0.303166,-0.112332, 0.115211, 0.790129, 0.070166, 0.200465,-0.265253,-0.855016, 0.124115, 0.431001, 0.377098
RF02925#URS0000D678AE_12908/1-52#subopt0,   3.35243,   2.27977,  0.313533, -0.491771,  -1.11726,  0.593738,  0.432502, -0.198915, -0.607537, -0.916821, -0.107071, -0.122979, 0.0686471,  0.403275, -0.869225,  0.265626,  0.160111,-0.0962758
RF02925#URS0000D678AE_12908/1-52#subopt1,   3.55673,   1.77889,  -1.02705, -0.500185, -0.915903,  0.013006, -0.192781, 0.0331849,  -1.45685, 0.0436097,  0.640255,   0.24344, -0.145644,  0.669969,  -1.23027, 0.0624645,  0.158214,-0.0733548
RF02925#URS0000D678AE_12908/1-52#subopt2,   3.49821,   1.82772, -0.936014, -0.494091,   -1.0188,  0.246565,-0.0562267, -0.260404,  -1.35439,  0.387277,   1.30016,  0.248555, -0.482834,  0.721071, -0.861799,  -0.15203,  0.151154,  -0.14035
RF02925#URS0000D678AE_12908/1-52#subopt3,    3.54147,    1.74472,   -1.05481,  -0.549574,  -0.887368,  0.0461552,  -0.143267,  0.0544636,   -1.21118,-0.00519246,   0.571291,   0.193941,  -0.145941,    0.66005,   -1.36411,    0.16256,   0.192702,  -0.125279
RF02925#URS0000D678AE_12908/1-52#subopt4,  2.53403,  2.19907, -0.36072,0.0506164,-0.835007, 0.261918, 0.248432,-0.341469,0.0726546,  0.23847, 0.455795, 0.581427,  0.31084, -0.26852,-0.339165, -0.66522, 0.568167,-0.483148
RF02925#URS0000D6C076_12908/1-53#subopt0,  2.49044,  2.33203,-0.222163,  -0.3368,-0.340659,-0.418412, 0.146618, 0.222699,-0.349627,-0.268515,  1.03123,-0.588603, 0.521358,0.0716003,-0.866172,-0.151102,  0.78165,-0.215885
RF02925#URS0000D6C076_12908/1-53#subopt1,   2.46807,   2.35252, -0.156336, -0.563328, -0.596397, -0.049482,  -0.20555,   0.88314,-0.0488932, 0.0104339,  0.859705, -0.115065,  0.369165,-0.0935831,  -0.68347,  0.118996,  0.883131, -0.292353
RF02925#URS0000D6C076_12908/1-53#subopt2,   2.49128,   2.47125, -0.286189, -0.326832, -0.509754, -0.178054, -0.225863,  0.464177,  0.647472,  0.633044,  0.132092, 0.0752084,   0.59804,-0.0575325,  -0.19215, -0.350673,  0.842963, -0.320716
RF02925#URS0000D6C076_12908/1-53#subopt3,  3.46903,  1.80069,-0.796727,-0.913922,-0.660414,0.0209865,-0.823792, 0.570427,-0.463354,-0.258615, 0.898048, 0.119334,-0.179556,-0.396543,-0.305216,-0.221241, 0.417084,-0.138829
RF02925#URS0000D68336_12908/1-53#subopt0,  3.41082,   1.4295, -1.18422,-0.707764, -1.00852,-0.486743,  0.67137, 0.448782,-0.618508,-0.312709, 0.994593,0.0999502, -0.92996, 0.633854, -0.45664,-0.206013, 0.319494,-0.400093
RF02925#URS0000D68336_12908/1-53#subopt1,  3.49722,  1.63339, -1.52363,-0.460202,-0.932964, 0.301286,  0.81996, 0.357116,-0.716541,-0.243502, 0.330685, 0.264207, 0.179337,-0.272737,-0.797357,  0.20075, 0.266773,-0.283638
RF02925#URS0000D68336_12908/1-53#subopt2,  2.49044,  2.33203,-0.222163,  -0.3368,-0.340659,-0.418412, 0.146618, 0.222699,-0.349627,-0.268515,  1.03123,-0.588603, 0.521358,0.0716003,-0.866172,-0.151102,  0.78165,-0.215885
RF02925#URS0000D68336_12908/1-53#subopt3,   2.46807,   2.35252, -0.156336, -0.563328, -0.596397, -0.049482,  -0.20555,   0.88314,-0.0488932, 0.0104339,  0.859705, -0.115065,  0.369165,-0.0935831,  -0.68347,  0.118996,  0.883131, -0.292353
RF02925#URS0000D68336_12908/1-53#subopt4,   2.49128,   2.47125, -0.286189, -0.326832, -0.509754, -0.178054, -0.225863,  0.464177,  0.647472,  0.633044,  0.132092, 0.0752084,   0.59804,-0.0575325,  -0.19215, -0.350673,  0.842963, -0.320716
RF02925#URS0000D67A9E_12908/1-52#subopt0,   4.09003,   2.00309,  0.861045,  0.732819,  -1.15784,  0.653853,  0.673442,-0.0340457, -0.631236, -0.808429,-0.0305303, -0.033855, -0.304724,  0.792207, -0.885531,   0.53449, 0.0755647, 0.0229687
RF02925#URS0000D67A9E_12908/1-52#subopt1,   3.35243,   2.27977,  0.313533, -0.491771,  -1.11726,  0.593738,  0.432502, -0.198915, -0.607537, -0.916821, -0.107071, -0.122979, 0.0686471,  0.403275, -0.869225,  0.265626,  0.160111,-0.0962758
RF02925#URS0000D67A9E_12908/1-52#subopt2,   3.55673,   1.77889,  -1.02705, -0.500185, -0.915903,  0.013006, -0.192781, 0.0331849,  -1.45685, 0.0436097,  0.640255,   0.24344, -0.145644,  0.669969,  -1.23027, 0.0624645,  0.158214,-0.0733548
RF02925#URS0000D67A9E_12908/1-52#subopt3,   3.49821,   1.82772, -0.936014, -0.494091,   -1.0188,  0.246565,-0.0562267, -0.260404,  -1.35439,  0.387277,   1.30016,  0.248555, -0.482834,  0.721071, -0.861799,  -0.15203,  0.151154,  -0.14035
RF02925#URS0000D67A9E_12908/1-52#subopt4,    3.54147,    1.74472,   -1.05481,  -0.549574,  -0.887368,  0.0461552,  -0.143267,  0.0544636,   -1.21118,-0.00519246,   0.571291,   0.193941,  -0.145941,    0.66005,   -1.36411,    0.16256,   0.192702,  -0.125279
RF02925#URS0000D66728_12908/1-52#subopt0,   3.55673,   1.77889,  -1.02705, -0.500185, -0.915903,  0.013006, -0.192781, 0.0331849,  -1.45685, 0.0436097,  0.640255,   0.24344, -0.145644,  0.669969,  -1.23027, 0.0624645,  0.158214,-0.0733548
RF02925#URS0000D66728_12908/1-52#subopt1,   3.49821,   1.82772, -0.936014, -0.494091,   -1.0188,  0.246565,-0.0562267, -0.260404,  -1.35439,  0.387277,   1.30016,  0.248555, -0.482834,  0.721071, -0.861799,  -0.15203,  0.151154,  -0.14035
RF02925#URS0000D66728_12908/1-52#subopt2,    3.54147,    1.74472,   -1.05481,  -0.549574,  -0.887368,  0.0461552,  -0.143267,  0.0544636,   -1.21118,-0.00519246,   0.571291,   0.193941,  -0.145941,    0.66005,   -1.36411,    0.16256,   0.192702,  -0.125279
RF02925#URS0000D66728_12908/1-52#subopt3,  2.53403,  2.19907, -0.36072,0.0506164,-0.835007, 0.261918, 0.248432,-0.341469,0.0726546,  0.23847, 0.455795, 0.581427,  0.31084, -0.26852,-0.339165, -0.66522, 0.568167,-0.483148
RF02925#URS0000D66728_12908/1-52#subopt4,  2.56661,  2.24661,-0.262405,-0.197796,-0.983921, 0.164256, 0.460539, 0.182908,-0.505562,-0.148744,  1.09844, 0.157264, 0.122214,   0.1591,-0.936857,-0.312582, 0.458567,-0.341999
RF01701#ALVZ01000161.1/23593-23517#subopt0,   3.78821,   1.76497,  0.354457,   2.01065, 0.0780104,  0.122276,  0.480012,  0.406855,  -0.52507, -0.257155,   0.27997,   0.30212,  0.230434,-0.0236934, -0.336086,  0.242612,  0.675442,  0.120252
RF01701#ALVZ01000161.1/23593-23517#subopt1,   3.18405,   1.91752,  0.173186,     1.209, 0.0565788,  0.251397,  0.382699, 0.0555376, -0.268651,-0.0872945,  0.853071,  0.359425,  0.177425, -0.386476,  -0.17449, -0.263178,  0.562997, 0.0319427
RF01701#ALVZ01000161.1/23593-23517#subopt2,    3.095,  1.94917, 0.012691,  1.36012,-0.427282, 0.810878,  0.53422, 0.244844,-0.077599, 0.205164, 0.839719,  0.93588,-0.137397,-0.411064,-0.285321,-0.135477, 0.605873, 0.239941
RF01701#ALVZ01000161.1/23593-23517#subopt3,   3.14714,   1.95431, 0.0664287,   1.37314, -0.138914,   0.70289,  0.750034,0.00743029, -0.222117,  0.364286,  0.666472,   1.19653,-0.0785197, -0.548661, -0.284574, -0.115114,  0.711179,  0.161307
RF01701#ALVZ01000161.1/23593-23517#subopt4,    2.1303,  0.657857,  0.408714,   1.17382,  0.527463,  0.684947,  0.486393,  0.273501,-0.0430444, 0.0125691,  0.349409,  0.584214, -0.478628,  0.320332, -0.179921, -0.352739,  0.279714,  0.145816
RF01701#BBWW01000001.1/2678460-2678388#subopt0,   4.20972,   1.23626,  -1.94375, -0.591987,  0.392427, -0.144322,  0.137201, -0.499095,  -1.12071,-0.0205213,  0.334917,   0.56421,  0.428784,  -0.29296, -0.130098,  0.243271,-0.0968146, -0.283569
RF01701#BBWW01000001.1/2678460-2678388#subopt1,   4.1464,  1.34709, -1.90604,-0.516182, 0.253995,  0.31382, 0.317925,-0.888606, -1.03607, 0.575406,  1.06982,  0.60778,0.0612928,-0.201249, 0.406748, 0.238183,0.0592594,-0.415622
RF01701#BBWW01000001.1/2678460-2678388#subopt2,   4.11417,    1.3953, -0.510932,  0.984171,  0.242269,  0.375739,  0.295399, -0.815577,  -1.21459,  0.594861,   1.09717,  0.755831, 0.0746536, -0.222543,  0.128893,-0.0716903,  0.686978,  -0.04854
RF01701#BBWW01000001.1/2678460-2678388#subopt3,   4.13342,   1.34364, -0.467084,  0.677699, 0.0777751,  0.370104, -0.326516,    0.2108,  -1.10025,  0.398561,  0.237564,   1.29379,   0.26712, -0.557086, -0.116679,  0.448893,  0.773511,-0.0234247
RF01701#BBWW01000001.1/2678460-2678388#subopt4,   4.06794,   1.18486,  -2.02193, -0.434847, -0.273113,  0.486683,  0.406583, -0.578713,  -1.39928,  0.180356,  0.144422,   1.14811, 0.0196819, -0.263489, -0.114521,  0.199051,  0.311261,-0.0769132
RF01701#LATL02000310.1/27365-27432#subopt0,  4.01327,  1.29438,-0.766569,  1.41777,-0.580353, 0.683184,  0.75695, 0.357511,0.0840083, 0.222316,  1.15686, 0.664645,-0.144798,-0.920641, 0.096481,-0.238188, 0.607408, 0.298465
RF01701#LATL02000310.1/27365-27432#subopt1,  4.00754,  1.34055,-0.815016,  1.43375,-0.511329, 0.730325, 0.791373, 0.333622,0.0721534, 0.230996,  1.13029, 0.618321,-0.157404,-0.890961, 0.126397,-0.248777, 0.535816, 0.248405
